date,station_id,surface_ha,rainfall_mm,temp_max_c,water_deficit_mm
2022-02-21,martos,68000,0.0,21.6,0.0
2022-02-21,sevilla_capital,75000,0.0,25.0,0.0
2022-02-21,ubeda,98000,0.0,19.2,0.0
2022-02-28,antequera,35000,0.0,19.2,0.0
2022-02-28,baeza,72000,0.0,16.0,0.0
2022-02-28,baza,28000,0.0,17.6,0.0
2022-02-28,cabra,52000,0.0,18.5,0.0
2022-02-28,cordoba_capital,140000,0.0,21.0,0.0
2022-02-28,ecija,42000,0.0,22.0,0.0
2022-02-28,granada_capital,55000,0.0,18.0,0.0
2022-02-28,jaen_capital,165000,0.0,18.3,0.0
2022-02-28,linares,45000,0.0,18.9,0.0
2022-02-28,lucena,88000,0.0,18.1,0.0
2022-02-28,martos,68000,0.0,17.4,0.0
2022-02-28,sevilla_capital,75000,0.0,21.8,0.0
2022-02-28,ubeda,98000,0.0,16.0,0.0
2022-03-07,antequera,35000,0.0,17.0,0.0
2022-03-07,baeza,72000,0.0,15.0,0.0
2022-03-07,baza,28000,0.0,16.0,0.0
2022-03-07,cabra,52000,0.0,17.8,0.0
2022-03-07,cordoba_capital,140000,0.0,19.4,0.0
2022-03-07,ecija,42000,0.0,21.0,0.0
2022-03-07,granada_capital,55000,0.0,16.8,0.0
2022-03-07,jaen_capital,165000,0.0,17.8,0.0
2022-03-07,linares,45000,0.0,17.6,0.0
2022-03-07,lucena,88000,0.0,17.1,0.0
2022-03-07,martos,68000,0.0,17.1,0.0
2022-03-07,sevilla_capital,75000,0.0,19.8,0.0
2022-03-07,ubeda,98000,0.0,15.1,0.0
2022-03-14,antequera,35000,0.0,17.1,0.0
2022-03-14,baeza,72000,0.0,17.6,0.0
2022-03-14,baza,28000,0.0,18.4,0.0
2022-03-14,cabra,52000,0.0,20.8,0.0
2022-03-14,cordoba_capital,140000,0.0,22.4,0.0
2022-03-14,ecija,42000,0.0,19.9,0.0
2022-03-14,granada_capital,55000,0.0,18.4,0.0
2022-03-14,jaen_capital,165000,0.0,19.8,0.0
2022-03-14,linares,45000,0.0,20.5,0.0
2022-03-14,lucena,88000,0.0,19.6,0.0
2022-03-14,martos,68000,0.0,19.5,0.0
2022-03-14,sevilla_capital,75000,0.0,20.0,0.0
2022-03-14,ubeda,98000,0.0,17.5,0.0
2022-03-21,antequera,35000,0.0,16.7,0.0
2022-03-21,baeza,72000,0.0,16.6,0.0
2022-03-21,baza,28000,0.0,14.2,0.0
2022-03-21,cabra,52000,0.0,21.0,0.0
2022-03-21,cordoba_capital,140000,0.0,21.7,0.0
2022-03-21,ecija,42000,0.0,22.0,0.0
2022-03-21,granada_capital,55000,0.0,19.3,0.0
2022-03-21,jaen_capital,165000,0.0,20.3,0.0
2022-03-21,linares,45000,0.0,19.5,0.0
2022-03-21,lucena,88000,0.0,19.7,0.0
2022-03-21,martos,68000,0.0,20.0,0.0
2022-03-21,sevilla_capital,75000,0.0,21.2,0.0
2022-03-21,ubeda,98000,0.0,16.5,0.0
2022-03-28,antequera,35000,0.0,15.6,0.0
2022-03-28,baeza,72000,0.0,19.0,0.0
2022-03-28,baza,28000,0.0,16.5,0.0
2022-03-28,cabra,52000,0.0,21.0,0.0
2022-03-28,cordoba_capital,140000,0.0,20.9,0.0
2022-03-28,ecija,42000,0.0,20.0,0.0
2022-03-28,granada_capital,55000,0.0,20.9,0.0
2022-03-28,jaen_capital,165000,0.0,21.7,0.0
2022-03-28,linares,45000,0.0,21.7,0.0
2022-03-28,lucena,88000,0.0,18.6,0.0
2022-03-28,martos,68000,0.0,20.9,0.0
2022-03-28,sevilla_capital,75000,0.0,20.6,0.0
2022-03-28,ubeda,98000,0.0,19.0,0.0
2022-04-04,antequera,35000,0.0,20.3,0.0
2022-04-04,baeza,72000,0.0,23.2,0.0
2022-04-04,baza,28000,0.0,20.8,0.0
2022-04-04,cabra,52000,0.0,24.2,0.0
2022-04-04,cordoba_capital,140000,0.0,25.5,0.0
2022-04-04,ecija,42000,0.0,25.8,0.0
2022-04-04,granada_capital,55000,0.0,23.5,0.0
2022-04-04,jaen_capital,165000,0.0,25.9,0.0
2022-04-04,linares,45000,0.0,25.7,0.0
2022-04-04,lucena,88000,0.0,22.7,0.0
2022-04-04,martos,68000,0.0,24.4,0.0
2022-04-04,sevilla_capital,75000,0.0,26.0,0.0
2022-04-04,ubeda,98000,0.0,23.2,0.0
2022-04-11,antequera,35000,0.0,25.9,0.0
2022-04-11,baeza,72000,0.0,23.2,0.0
2022-04-11,baza,28000,0.0,23.0,0.0
2022-04-11,cabra,52000,0.0,25.9,0.0
2022-04-11,cordoba_capital,140000,0.0,29.0,0.0
2022-04-11,ecija,42000,0.0,29.5,0.0
2022-04-11,granada_capital,55000,0.0,25.1,0.0
2022-04-11,jaen_capital,165000,0.0,25.8,0.0
2022-04-11,linares,45000,0.0,26.3,0.0
2022-04-11,lucena,88000,0.0,25.8,0.0
2022-04-11,martos,68000,0.0,25.2,0.0
2022-04-11,sevilla_capital,75000,0.0,28.8,0.0
2022-04-11,ubeda,98000,0.0,23.2,0.0
2022-04-18,antequera,35000,0.0,22.4,0.0
2022-04-18,baeza,72000,0.0,22.4,0.0
2022-04-18,baza,28000,0.0,22.0,0.0
2022-04-18,cabra,52000,0.0,24.6,0.0
2022-04-18,cordoba_capital,140000,0.0,27.5,0.0
2022-04-18,ecija,42000,0.0,28.0,0.0
2022-04-18,granada_capital,55000,0.0,23.6,0.0
2022-04-18,jaen_capital,165000,0.0,24.5,0.0
2022-04-18,linares,45000,0.0,25.2,0.0
2022-04-18,lucena,88000,0.0,24.2,0.0
2022-04-18,martos,68000,0.0,23.7,0.0
2022-04-18,sevilla_capital,75000,0.0,26.5,0.0
2022-04-18,ubeda,98000,0.0,22.5,0.0
2022-04-25,antequera,35000,0.0,24.0,0.0
2022-04-25,baeza,72000,0.0,21.8,0.0
2022-04-25,baza,28000,0.0,21.5,0.0
2022-04-25,cabra,52000,0.0,24.5,0.0
2022-04-25,cordoba_capital,140000,0.0,27.3,0.0
2022-04-25,ecija,42000,0.0,28.0,0.0
2022-04-25,granada_capital,55000,0.0,22.8,0.0
2022-04-25,jaen_capital,165000,0.0,24.2,0.0
2022-04-25,linares,45000,0.0,24.7,0.0
2022-04-25,lucena,88000,0.0,24.1,0.0
2022-04-25,martos,68000,0.0,23.3,0.0
2022-04-25,sevilla_capital,75000,0.0,28.1,0.0
2022-04-25,ubeda,98000,0.0,21.8,0.0
2022-05-02,antequera,35000,0.0,24.4,0.0
2022-05-02,baeza,72000,0.0,24.4,0.0
2022-05-02,baza,28000,0.0,24.2,0.0
2022-05-02,cabra,52000,0.0,27.3,0.0
2022-05-02,cordoba_capital,140000,0.0,30.4,0.0
2022-05-02,ecija,42000,0.0,31.0,0.0
2022-05-02,granada_capital,55000,0.0,25.1,0.0
2022-05-02,jaen_capital,165000,0.0,26.8,0.0
2022-05-02,linares,45000,0.0,27.4,0.0
2022-05-02,lucena,88000,0.0,26.8,0.0
2022-05-02,martos,68000,0.0,26.1,0.0
2022-05-02,sevilla_capital,75000,0.0,29.8,0.0
2022-05-02,ubeda,98000,0.0,24.4,0.0
2022-05-09,antequera,35000,0.0,26.2,0.0
2022-05-09,baeza,72000,0.0,28.5,0.0
2022-05-09,baza,28000,0.0,28.3,0.0
2022-05-09,cabra,52000,0.0,29.7,0.0
2022-05-09,cordoba_capital,140000,0.0,33.2,0.0
2022-05-09,ecija,42000,0.0,33.8,0.0
2022-05-09,granada_capital,55000,0.0,29.0,0.0
2022-05-09,jaen_capital,165000,0.0,30.8,0.0
2022-05-09,linares,45000,0.0,31.2,0.0
2022-05-09,lucena,88000,0.0,28.6,0.0
2022-05-09,martos,68000,0.0,29.3,0.0
2022-05-09,sevilla_capital,75000,0.0,32.6,0.0
2022-05-09,ubeda,98000,0.0,28.7,0.0
2022-05-16,antequera,35000,0.0,30.7,0.0
2022-05-16,baeza,72000,0.0,35.8,0.0
2022-05-16,baza,28000,0.0,32.7,0.0
2022-05-16,cabra,52000,0.0,35.5,0.0
2022-05-16,cordoba_capital,140000,0.0,38.6,0.0
2022-05-16,ecija,42000,0.0,37.6,0.0
2022-05-16,granada_capital,55000,0.0,35.4,0.0
2022-05-16,jaen_capital,165000,0.0,38.3,0.0
2022-05-16,linares,45000,0.0,38.2,0.0
2022-05-16,lucena,88000,0.0,33.4,0.0
2022-05-16,martos,68000,0.0,36.0,0.0
2022-05-16,sevilla_capital,75000,0.0,38.1,0.0
2022-05-16,ubeda,98000,0.0,35.9,0.0
2022-05-23,antequera,35000,0.0,29.1,0.0
2022-05-23,baeza,72000,0.0,30.2,0.0
2022-05-23,baza,28000,0.0,30.1,0.0
2022-05-23,cabra,52000,0.0,31.6,0.0
2022-05-23,cordoba_capital,140000,0.0,35.1,0.0
2022-05-23,ecija,42000,0.0,35.6,0.0
2022-05-23,granada_capital,55000,0.0,30.1,0.0
2022-05-23,jaen_capital,165000,0.0,32.8,0.0
2022-05-23,linares,45000,0.0,32.9,0.0
2022-05-23,lucena,88000,0.0,30.6,0.0
2022-05-23,martos,68000,0.0,30.9,0.0
2022-05-23,sevilla_capital,75000,0.0,33.6,0.0
2022-05-23,ubeda,98000,0.0,30.5,0.0
2022-05-30,antequera,35000,0.0,30.3,0.0
2022-05-30,baeza,72000,0.0,29.3,0.0
2022-05-30,baza,28000,0.0,31.8,0.0
2022-05-30,cabra,52000,0.0,30.5,0.0
2022-05-30,cordoba_capital,140000,0.0,33.3,0.0
2022-05-30,ecija,42000,0.0,33.0,0.0
2022-05-30,granada_capital,55000,0.0,31.1,0.0
2022-05-30,jaen_capital,165000,0.0,31.7,0.0
2022-05-30,linares,45000,0.0,31.6,0.0
2022-05-30,lucena,88000,0.0,29.7,0.0
2022-05-30,martos,68000,0.0,29.8,0.0
2022-05-30,sevilla_capital,75000,0.0,31.7,0.0
2022-05-30,ubeda,98000,0.0,29.7,0.0
2022-06-06,antequera,35000,0.0,33.4,0.0
2022-06-06,baeza,72000,0.0,38.0,0.0
2022-06-06,baza,28000,0.0,34.9,0.0
2022-06-06,cabra,52000,0.0,38.5,0.0
2022-06-06,cordoba_capital,140000,0.0,41.7,0.0
2022-06-06,ecija,42000,0.0,40.9,0.0
2022-06-06,granada_capital,55000,0.0,37.8,0.0
2022-06-06,jaen_capital,165000,0.0,41.0,0.0
2022-06-06,linares,45000,0.0,40.4,0.0
2022-06-06,lucena,88000,0.0,36.3,0.0
2022-06-06,martos,68000,0.0,38.9,0.0
2022-06-06,sevilla_capital,75000,0.0,39.9,0.0
2022-06-06,ubeda,98000,0.0,38.2,0.0
2022-06-13,antequera,35000,0.0,36.2,0.0
2022-06-13,baeza,72000,0.0,38.3,0.0
2022-06-13,baza,28000,0.0,37.7,0.0
2022-06-13,cabra,52000,0.0,39.2,0.0
2022-06-13,cordoba_capital,140000,0.0,41.9,0.0
2022-06-13,ecija,42000,0.0,42.2,0.0
2022-06-13,granada_capital,55000,0.0,38.4,0.0
2022-06-13,jaen_capital,165000,0.0,40.8,0.0
2022-06-13,linares,45000,0.0,40.8,0.0
2022-06-13,lucena,88000,0.0,38.1,0.0
2022-06-13,martos,68000,0.0,38.6,0.0
2022-06-13,sevilla_capital,75000,0.0,39.8,0.0
2022-06-13,ubeda,98000,0.0,38.4,0.0
2022-06-20,antequera,35000,0.0,30.3,0.0
2022-06-20,baeza,72000,0.0,29.5,0.0
2022-06-20,baza,28000,0.0,33.7,0.0
2022-06-20,cabra,52000,0.0,29.8,0.0
2022-06-20,cordoba_capital,140000,0.0,31.3,0.0
2022-06-20,ecija,42000,0.0,30.9,0.0
2022-06-20,granada_capital,55000,0.0,31.8,0.0
2022-06-20,jaen_capital,165000,0.0,31.4,0.0
2022-06-20,linares,45000,0.0,31.6,0.0
2022-06-20,lucena,88000,0.0,28.8,0.0
2022-06-20,martos,68000,0.0,29.2,0.0
2022-06-20,sevilla_capital,75000,0.0,30.4,0.0
2022-06-20,ubeda,98000,0.0,29.7,0.0
2022-06-27,antequera,35000,0.0,32.3,0.0
2022-06-27,baeza,72000,0.0,34.6,0.0
2022-06-27,baza,28000,0.0,35.7,0.0
2022-06-27,cabra,52000,0.0,34.8,0.0
2022-06-27,cordoba_capital,140000,0.0,36.4,0.0
2022-06-27,ecija,42000,0.0,36.2,0.0
2022-06-27,granada_capital,55000,0.0,35.3,0.0
2022-06-27,jaen_capital,165000,0.0,36.4,0.0
2022-06-27,linares,45000,0.0,36.7,0.0
2022-06-27,lucena,88000,0.0,33.4,0.0
2022-06-27,martos,68000,0.0,34.3,0.0
2022-06-27,sevilla_capital,75000,0.0,34.7,0.0
2022-06-27,ubeda,98000,0.0,34.9,0.0
2022-07-04,antequera,35000,0.0,34.1,0.0
2022-07-04,baeza,72000,0.0,36.2,0.0
2022-07-04,baza,28000,0.0,34.9,0.0
2022-07-04,cabra,52000,0.0,37.2,0.0
2022-07-04,cordoba_capital,140000,0.0,40.6,0.0
2022-07-04,ecija,42000,0.0,40.3,0.0
2022-07-04,granada_capital,55000,0.0,35.9,0.0
2022-07-04,jaen_capital,165000,0.0,38.4,0.0
2022-07-04,linares,45000,0.0,38.8,0.0
2022-07-04,lucena,88000,0.0,35.9,0.0
2022-07-04,martos,68000,0.0,36.8,0.0
2022-07-04,sevilla_capital,75000,0.0,39.4,0.0
2022-07-04,ubeda,98000,0.0,36.4,0.0
2022-07-11,antequera,35000,0.0,34.5,0.0
2022-07-11,baeza,72000,0.0,38.9,0.0
2022-07-11,baza,28000,0.0,36.8,0.0
2022-07-11,cabra,52000,0.0,39.6,0.0
2022-07-11,cordoba_capital,140000,0.0,42.8,0.0
2022-07-11,ecija,42000,0.0,42.4,0.0
2022-07-11,granada_capital,55000,0.0,38.9,0.0
2022-07-11,jaen_capital,165000,0.0,41.1,0.0
2022-07-11,linares,45000,0.0,41.6,0.0
2022-07-11,lucena,88000,0.0,37.9,0.0
2022-07-11,martos,68000,0.0,39.5,0.0
2022-07-11,sevilla_capital,75000,0.0,42.6,0.0
2022-07-11,ubeda,98000,0.0,39.0,0.0
2022-07-18,antequera,35000,0.0,39.0,0.0
2022-07-18,baeza,72000,0.0,38.6,0.0
2022-07-18,baza,28000,0.0,38.7,0.0
2022-07-18,cabra,52000,0.0,40.7,0.0
2022-07-18,cordoba_capital,140000,0.0,43.3,0.0
2022-07-18,ecija,42000,0.0,43.0,0.0
2022-07-18,granada_capital,55000,0.0,39.5,0.0
2022-07-18,jaen_capital,165000,0.0,40.5,0.0
2022-07-18,linares,45000,0.0,41.1,0.0
2022-07-18,lucena,88000,0.0,40.2,0.0
2022-07-18,martos,68000,0.0,39.1,0.0
2022-07-18,sevilla_capital,75000,0.0,41.6,0.0
2022-07-18,ubeda,98000,0.0,38.8,0.0
2022-07-25,antequera,35000,0.0,39.1,0.0
2022-07-25,baeza,72000,0.0,37.8,0.0
2022-07-25,baza,28000,0.0,37.9,0.0
2022-07-25,cabra,52000,0.0,39.6,0.0
2022-07-25,cordoba_capital,140000,0.0,42.5,0.0
2022-07-25,ecija,42000,0.0,42.8,0.0
2022-07-25,granada_capital,55000,0.0,37.8,0.0
2022-07-25,jaen_capital,165000,0.0,40.3,0.0
2022-07-25,linares,45000,0.0,40.4,0.0
2022-07-25,lucena,88000,0.0,39.1,0.0
2022-07-25,martos,68000,0.0,38.6,0.0
2022-07-25,sevilla_capital,75000,0.0,42.2,0.0
2022-07-25,ubeda,98000,0.0,38.0,0.0
2022-08-01,antequera,35000,0.0,34.1,0.0
2022-08-01,baeza,72000,0.0,37.3,0.0
2022-08-01,baza,28000,0.0,37.1,0.0
2022-08-01,cabra,52000,0.0,39.0,0.0
2022-08-01,cordoba_capital,140000,0.0,41.1,0.0
2022-08-01,ecija,42000,0.0,41.0,0.0
2022-08-01,granada_capital,55000,0.0,37.5,0.0
2022-08-01,jaen_capital,165000,0.0,39.9,0.0
2022-08-01,linares,45000,0.0,39.8,0.0
2022-08-01,lucena,88000,0.0,37.3,0.0
2022-08-01,martos,68000,0.0,38.2,0.0
2022-08-01,sevilla_capital,75000,0.0,38.9,0.0
2022-08-01,ubeda,98000,0.0,37.7,0.0
2022-08-08,antequera,35000,0.0,37.3,0.0
2022-08-08,baeza,72000,0.0,36.8,0.0
2022-08-08,baza,28000,0.0,38.1,0.0
2022-08-08,cabra,52000,0.0,39.8,0.0
2022-08-08,cordoba_capital,140000,0.0,39.4,0.0
2022-08-08,ecija,42000,0.0,39.1,0.0
2022-08-08,granada_capital,55000,0.0,37.8,0.0
2022-08-08,jaen_capital,165000,0.0,38.4,0.0
2022-08-08,linares,45000,0.0,39.3,0.0
2022-08-08,lucena,88000,0.0,38.6,0.0
2022-08-08,martos,68000,0.0,37.4,0.0
2022-08-08,sevilla_capital,75000,0.0,37.3,0.0
2022-08-08,ubeda,98000,0.0,37.3,0.0
2022-08-15,antequera,35000,0.0,37.1,0.0
2022-08-15,baeza,72000,0.0,34.9,0.0
2022-08-15,baza,28000,0.0,35.6,0.0
2022-08-15,cabra,52000,0.0,37.5,0.0
2022-08-15,cordoba_capital,140000,0.0,39.8,0.0
2022-08-15,ecija,42000,0.0,39.3,0.0
2022-08-15,granada_capital,55000,0.0,36.7,0.0
2022-08-15,jaen_capital,165000,0.0,37.5,0.0
2022-08-15,linares,45000,0.0,37.7,0.0
2022-08-15,lucena,88000,0.0,36.6,0.0
2022-08-15,martos,68000,0.0,36.3,0.0
2022-08-15,sevilla_capital,75000,0.0,38.8,0.0
2022-08-15,ubeda,98000,0.0,35.1,0.0
2022-08-22,antequera,35000,0.0,36.8,0.0
2022-08-22,baeza,72000,0.0,36.4,0.0
2022-08-22,baza,28000,0.0,36.1,0.0
2022-08-22,cabra,52000,0.0,38.0,0.0
2022-08-22,cordoba_capital,140000,0.0,40.2,0.0
2022-08-22,ecija,42000,0.0,39.3,0.0
2022-08-22,granada_capital,55000,0.0,37.5,0.0
2022-08-22,jaen_capital,165000,0.0,38.4,0.0
2022-08-22,linares,45000,0.0,39.1,0.0
2022-08-22,lucena,88000,0.0,37.3,0.0
2022-08-22,martos,68000,0.0,37.2,0.0
2022-08-22,sevilla_capital,75000,0.0,37.4,0.0
2022-08-22,ubeda,98000,0.0,36.6,0.0
2022-08-29,antequera,35000,0.0,33.1,0.0
2022-08-29,baeza,72000,0.0,33.1,0.0
2022-08-29,baza,28000,0.0,34.5,0.0
2022-08-29,cabra,52000,0.0,35.0,0.0
2022-08-29,cordoba_capital,140000,0.0,34.9,0.0
2022-08-29,ecija,42000,0.0,34.8,0.0
2022-08-29,granada_capital,55000,0.0,34.9,0.0
2022-08-29,jaen_capital,165000,0.0,35.3,0.0
2022-08-29,linares,45000,0.0,35.0,0.0
2022-08-29,lucena,88000,0.0,33.6,0.0
2022-08-29,martos,68000,0.0,34.0,0.0
2022-08-29,sevilla_capital,75000,0.0,33.3,0.0
2022-08-29,ubeda,98000,0.0,33.6,0.0
2022-09-05,antequera,35000,0.0,33.1,0.0
2022-09-05,baeza,72000,0.0,35.9,0.0
2022-09-05,baza,28000,0.0,35.6,0.0
2022-09-05,cabra,52000,0.0,36.9,0.0
2022-09-05,cordoba_capital,140000,0.0,37.9,0.0
2022-09-05,ecija,42000,0.0,37.7,0.0
2022-09-05,granada_capital,55000,0.0,35.0,0.0
2022-09-05,jaen_capital,165000,0.0,37.2,0.0
2022-09-05,linares,45000,0.0,38.4,0.0
2022-09-05,lucena,88000,0.0,35.0,0.0
2022-09-05,martos,68000,0.0,35.8,0.0
2022-09-05,sevilla_capital,75000,0.0,35.7,0.0
2022-09-05,ubeda,98000,0.0,36.1,0.0
2022-09-12,antequera,35000,0.0,31.4,0.0
2022-09-12,baeza,72000,0.0,35.4,0.0
2022-09-12,baza,28000,0.0,35.0,0.0
2022-09-12,cabra,52000,0.0,35.3,0.0
2022-09-12,cordoba_capital,140000,0.0,34.7,0.0
2022-09-12,ecija,42000,0.0,34.1,0.0
2022-09-12,granada_capital,55000,0.0,35.4,0.0
2022-09-12,jaen_capital,165000,0.0,37.0,0.0
2022-09-12,linares,45000,0.0,37.7,0.0
2022-09-12,lucena,88000,0.0,33.7,0.0
2022-09-12,martos,68000,0.0,35.1,0.0
2022-09-12,sevilla_capital,75000,0.0,33.3,0.0
2022-09-12,ubeda,98000,0.0,36.0,0.0
2022-09-19,antequera,35000,0.0,28.7,0.0
2022-09-19,baeza,72000,0.0,28.3,0.0
2022-09-19,baza,28000,0.0,29.3,0.0
2022-09-19,cabra,52000,0.0,30.5,0.0
2022-09-19,cordoba_capital,140000,0.0,32.2,0.0
2022-09-19,ecija,42000,0.0,32.6,0.0
2022-09-19,granada_capital,55000,0.0,29.6,0.0
2022-09-19,jaen_capital,165000,0.0,30.2,0.0
2022-09-19,linares,45000,0.0,31.0,0.0
2022-09-19,lucena,88000,0.0,29.5,0.0
2022-09-19,martos,68000,0.0,29.1,0.0
2022-09-19,sevilla_capital,75000,0.0,32.2,0.0
2022-09-19,ubeda,98000,0.0,28.5,0.0
2022-09-26,antequera,35000,0.0,27.8,0.0
2022-09-26,baeza,72000,0.0,28.7,0.0
2022-09-26,baza,28000,0.0,28.7,0.0
2022-09-26,cabra,52000,0.0,33.7,0.0
2022-09-26,cordoba_capital,140000,0.0,34.3,0.0
2022-09-26,ecija,42000,0.0,34.0,0.0
2022-09-26,granada_capital,55000,0.0,32.0,0.0
2022-09-26,jaen_capital,165000,0.0,31.6,0.0
2022-09-26,linares,45000,0.0,31.7,0.0
2022-09-26,lucena,88000,0.0,31.2,0.0
2022-09-26,martos,68000,0.0,31.5,0.0
2022-09-26,sevilla_capital,75000,0.0,33.0,0.0
2022-09-26,ubeda,98000,0.0,29.0,0.0
2022-10-03,antequera,35000,0.0,29.8,0.0
2022-10-03,baeza,72000,0.0,26.9,0.0
2022-10-03,baza,28000,0.0,27.2,0.0
2022-10-03,cabra,52000,0.0,30.4,0.0
2022-10-03,cordoba_capital,140000,0.0,33.3,0.0
2022-10-03,ecija,42000,0.0,33.6,0.0
2022-10-03,granada_capital,55000,0.0,28.6,0.0
2022-10-03,jaen_capital,165000,0.0,29.1,0.0
2022-10-03,linares,45000,0.0,30.0,0.0
2022-10-03,lucena,88000,0.0,29.7,0.0
2022-10-03,martos,68000,0.0,28.9,0.0
2022-10-03,sevilla_capital,75000,0.0,33.7,0.0
2022-10-03,ubeda,98000,0.0,27.1,0.0
2022-10-10,antequera,35000,0.0,27.1,0.0
2022-10-10,baeza,72000,0.0,26.3,0.0
2022-10-10,baza,28000,0.0,28.4,0.0
2022-10-10,cabra,52000,0.0,29.0,0.0
2022-10-10,cordoba_capital,140000,0.0,31.6,0.0
2022-10-10,ecija,42000,0.0,32.1,0.0
2022-10-10,granada_capital,55000,0.0,27.7,0.0
2022-10-10,jaen_capital,165000,0.0,28.6,0.0
2022-10-10,linares,45000,0.0,29.3,0.0
2022-10-10,lucena,88000,0.0,28.0,0.0
2022-10-10,martos,68000,0.0,27.7,0.0
2022-10-10,sevilla_capital,75000,0.0,31.1,0.0
2022-10-10,ubeda,98000,0.0,26.7,0.0
2022-10-17,antequera,35000,0.0,28.1,0.0
2022-10-17,baeza,72000,0.0,30.3,0.0
2022-10-17,baza,28000,0.0,30.5,0.0
2022-10-17,cabra,52000,0.0,32.6,0.0
2022-10-17,cordoba_capital,140000,0.0,33.5,0.0
2022-10-17,ecija,42000,0.0,34.2,0.0
2022-10-17,granada_capital,55000,0.0,31.2,0.0
2022-10-17,jaen_capital,165000,0.0,32.9,0.0
2022-10-17,linares,45000,0.0,33.7,0.0
2022-10-17,lucena,88000,0.0,30.7,0.0
2022-10-17,martos,68000,0.0,31.9,0.0
2022-10-17,sevilla_capital,75000,0.0,31.8,0.0
2022-10-17,ubeda,98000,0.0,30.7,0.0
2022-10-24,antequera,35000,0.0,28.9,0.0
2022-10-24,baeza,72000,0.0,29.0,0.0
2022-10-24,baza,28000,0.0,29.8,0.0
2022-10-24,cabra,52000,0.0,31.6,0.0
2022-10-24,cordoba_capital,140000,0.0,32.7,0.0
2022-10-24,ecija,42000,0.0,33.8,0.0
2022-10-24,granada_capital,55000,0.0,30.4,0.0
2022-10-24,jaen_capital,165000,0.0,31.6,0.0
2022-10-24,linares,45000,0.0,31.9,0.0
2022-10-24,lucena,88000,0.0,29.9,0.0
2022-10-24,martos,68000,0.0,30.6,0.0
2022-10-24,sevilla_capital,75000,0.0,30.9,0.0
2022-10-24,ubeda,98000,0.0,29.3,0.0
2022-10-31,antequera,35000,0.0,25.1,0.0
2022-10-31,baeza,72000,0.0,22.9,0.0
2022-10-31,baza,28000,0.0,26.6,0.0
2022-10-31,cabra,52000,0.0,25.6,0.0
2022-10-31,cordoba_capital,140000,0.0,25.9,0.0
2022-10-31,ecija,42000,0.0,26.8,0.0
2022-10-31,granada_capital,55000,0.0,25.8,0.0
2022-10-31,jaen_capital,165000,0.0,25.4,0.0
2022-10-31,linares,45000,0.0,25.5,0.0
2022-10-31,lucena,88000,0.0,24.8,0.0
2022-10-31,martos,68000,0.0,24.4,0.0
2022-10-31,sevilla_capital,75000,0.0,25.6,0.0
2022-10-31,ubeda,98000,0.0,23.3,0.0
2022-11-07,antequera,35000,0.0,23.2,0.0
2022-11-07,baeza,72000,0.0,21.6,0.0
2022-11-07,baza,28000,0.0,24.1,0.0
2022-11-07,cabra,52000,0.0,24.8,0.0
2022-11-07,cordoba_capital,140000,0.0,25.2,0.0
2022-11-07,ecija,42000,0.0,26.5,0.0
2022-11-07,granada_capital,55000,0.0,23.4,0.0
2022-11-07,jaen_capital,165000,0.0,24.3,0.0
2022-11-07,linares,45000,0.0,24.6,0.0
2022-11-07,lucena,88000,0.0,23.9,0.0
2022-11-07,martos,68000,0.0,23.3,0.0
2022-11-07,sevilla_capital,75000,0.0,24.2,0.0
2022-11-07,ubeda,98000,0.0,21.9,0.0
2022-11-14,antequera,35000,0.0,21.3,0.0
2022-11-14,baeza,72000,0.0,16.3,0.0
2022-11-14,baza,28000,0.0,20.5,0.0
2022-11-14,cabra,52000,0.0,20.5,0.0
2022-11-14,cordoba_capital,140000,0.0,21.2,0.0
2022-11-14,ecija,42000,0.0,21.7,0.0
2022-11-14,granada_capital,55000,0.0,20.8,0.0
2022-11-14,jaen_capital,165000,0.0,18.9,0.0
2022-11-14,linares,45000,0.0,18.7,0.0
2022-11-14,lucena,88000,0.0,19.4,0.0
2022-11-14,martos,68000,0.0,18.5,0.0
2022-11-14,sevilla_capital,75000,0.0,22.0,0.0
2022-11-14,ubeda,98000,0.0,16.5,0.0
2022-11-21,antequera,35000,0.0,20.3,0.0
2022-11-21,baeza,72000,0.0,18.1,0.0
2022-11-21,baza,28000,0.0,21.5,0.0
2022-11-21,cabra,52000,0.0,22.0,0.0
2022-11-21,cordoba_capital,140000,0.0,21.2,0.0
2022-11-21,ecija,42000,0.0,22.6,0.0
2022-11-21,granada_capital,55000,0.0,21.2,0.0
2022-11-21,jaen_capital,165000,0.0,20.6,0.0
2022-11-21,linares,45000,0.0,20.1,0.0
2022-11-21,lucena,88000,0.0,20.9,0.0
2022-11-21,martos,68000,0.0,20.0,0.0
2022-11-21,sevilla_capital,75000,0.0,21.8,0.0
2022-11-21,ubeda,98000,0.0,18.3,0.0
2022-11-28,antequera,35000,0.0,16.9,0.0
2022-11-28,baeza,72000,0.0,12.7,0.0
2022-11-28,baza,28000,0.0,16.0,0.0
2022-11-28,cabra,52000,0.0,16.8,0.0
2022-11-28,cordoba_capital,140000,0.0,17.6,0.0
2022-11-28,ecija,42000,0.0,18.4,0.0
2022-11-28,granada_capital,55000,0.0,15.5,0.0
2022-11-28,jaen_capital,165000,0.0,15.3,0.0
2022-11-28,linares,45000,0.0,15.5,0.0
2022-11-28,lucena,88000,0.0,15.9,0.0
